Binomial.1.2,Upham_TipLabel,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Pupil,Pupil Reference ,Diel_Cox,Flexible_Cox,genus_diel,genus_flexible,Excluded,Reason ,Mass.g,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Terrestrial,Marine,Freshwater,Aerial,Pupil_constricted,Diet_Category_4,Genus_Diet_4,Diet_Category_3,Genus_Diet_Category_3
Crocidura_parvipes,Crocidura_parvipes,Eulipotyphla,Soricidae,Crocidura,parvipes,,,,NA,NA,NA,1,PV,12.6,0,50,50,1,0,0,0,,,,,
Crocidura_pasha,Crocidura_pasha,Eulipotyphla,Soricidae,Crocidura,pasha,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_pergrisea,Crocidura_pergrisea,Eulipotyphla,Soricidae,Crocidura,pergrisea,,,,NA,NA,NA,1,PV,10.1,0,50,50,1,0,0,0,,,,,
Crocidura_phaeura,Crocidura_phaeura,Eulipotyphla,Soricidae,Crocidura,phaeura,,,,NA,NA,NA,1,PV,5.7,0,50,50,1,0,0,0,,,,,
Crocidura_phanluongi,Crocidura_phanluongi,Eulipotyphla,Soricidae,Crocidura,phanluongi,,,,NA,NA,NA,1,PV,10.8,0,50,50,1,0,0,0,,,,,
Crocidura_phuquocensis,Crocidura_phuquocensis,Eulipotyphla,Soricidae,Crocidura,phuquocensis,,,,NA,NA,NA,1,PV,10.8,0,50,50,1,0,0,0,,,,,
Crocidura_picea,Crocidura_picea,Eulipotyphla,Soricidae,Crocidura,picea,,,,NA,NA,NA,1,PV,12.5,0,50,50,1,0,0,0,,,,,
Crocidura_pitmani,Crocidura_pitmani,Eulipotyphla,Soricidae,Crocidura,pitmani,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_planiceps,Crocidura_planiceps,Eulipotyphla,Soricidae,Crocidura,planiceps,,,,NA,NA,NA,1,PV,2.5,0,50,50,1,0,0,0,,,,,
Crocidura_poensis,Crocidura_poensis,Eulipotyphla,Soricidae,Crocidura,poensis,,,,NA,NA,NA,1,PV,16.6,0,50,50,1,0,0,0,,,,,
Crocidura_polia,Crocidura_polia,Eulipotyphla,Soricidae,Crocidura,polia,,,,NA,NA,NA,1,PV,5.9,0,50,50,1,0,0,0,,,,,
Crocidura_pullata,Crocidura_pullata,Eulipotyphla,Soricidae,Crocidura,pullata,,,,NA,NA,NA,1,PV,11.8,0,50,50,1,0,0,0,,,,,
Crocidura_raineyi,Crocidura_raineyi,Eulipotyphla,Soricidae,Crocidura,raineyi,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_ramona,Crocidura_ramona,Eulipotyphla,Soricidae,Crocidura,ramona,,,,NA,NA,NA,1,PV,4.5,0,50,50,1,0,0,0,,,,,
Crocidura_rapax,Crocidura_rapax,Eulipotyphla,Soricidae,Crocidura,rapax,,,,NA,NA,NA,1,PV,4.8,0,50,50,1,0,0,0,,,,,
Crocidura_religiosa,Crocidura_religiosa,Eulipotyphla,Soricidae,Crocidura,religiosa,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_rhoditis,Crocidura_rhoditis,Eulipotyphla,Soricidae,Crocidura,rhoditis,,,,NA,NA,NA,1,PV,14,0,50,50,1,0,0,0,,,,,
Crocidura_roosevelti,Crocidura_roosevelti,Eulipotyphla,Soricidae,Crocidura,roosevelti,,,,NA,NA,NA,1,PV,7.6,0,50,50,1,0,0,0,,,,,
Crocidura_selina,Crocidura_selina,Eulipotyphla,Soricidae,Crocidura,selina,,,,NA,NA,NA,1,PV,11.6,0,50,50,1,0,0,0,,,,,
Crocidura_serezkyensis,Crocidura_serezkyensis,Eulipotyphla,Soricidae,Crocidura,serezkyensis,,,,NA,NA,NA,1,PV,10.1,0,50,50,1,0,0,0,,,,,
Crocidura_sibirica,Crocidura_sibirica,Eulipotyphla,Soricidae,Crocidura,sibirica,,,,NA,NA,NA,1,PV,73,0,50,50,1,0,0,0,,,,,
Crocidura_silacea,Crocidura_silacea,Eulipotyphla,Soricidae,Crocidura,silacea,,,,NA,NA,NA,1,PV,8,0,50,50,1,0,0,0,,,,,
Crocidura_smithii,Crocidura_smithii,Eulipotyphla,Soricidae,Crocidura,smithii,,,,NA,NA,NA,1,PV,10.8,0,50,50,1,0,0,0,,,,,
Crocidura_sokolovi,Crocidura_sokolovi,Eulipotyphla,Soricidae,Crocidura,sokolovi,,,,NA,NA,NA,1,PV,10.4,0,50,50,1,0,0,0,,,,,
Crocidura_somalica,Crocidura_somalica,Eulipotyphla,Soricidae,Crocidura,somalica,,,,NA,NA,NA,1,PV,11.5,0,50,50,1,0,0,0,,,,,
Crocidura_stenocephala,Crocidura_stenocephala,Eulipotyphla,Soricidae,Crocidura,stenocephala,,,,NA,NA,NA,1,PV,21,0,50,50,1,0,0,0,,,,,
Crocidura_suaveolens,Crocidura_suaveolens,Eulipotyphla,Soricidae,Crocidura,suaveolens,,,,NA,NA,NA,1,PV,5.2,0,50,50,1,0,0,0,,,,,
Crocidura_susiana,Crocidura_susiana,Eulipotyphla,Soricidae,Crocidura,susiana,,,,NA,NA,NA,1,PV,13.1,0,50,50,1,0,0,0,,,,,
Crocidura_tanakae,Crocidura_tanakae,Eulipotyphla,Soricidae,Crocidura,tanakae,,,,NA,NA,NA,1,PV,10.5,0,50,50,1,0,0,0,,,,,
Crocidura_tansaniana,Crocidura_tansaniana,Eulipotyphla,Soricidae,Crocidura,tansaniana,,,,NA,NA,NA,1,PV,19,0,50,50,1,0,0,0,,,,,
Crocidura_tarella,Crocidura_tarella,Eulipotyphla,Soricidae,Crocidura,tarella,,,,NA,NA,NA,1,PV,16.4,0,50,50,1,0,0,0,,,,,
Crocidura_tarfayensis,Crocidura_tarfayensis,Eulipotyphla,Soricidae,Crocidura,tarfayensis,,,,NA,NA,NA,1,PV,6.5,0,50,50,1,0,0,0,,,,,
Crocidura_tenuis,Crocidura_tenuis,Eulipotyphla,Soricidae,Crocidura,tenuis,,,,NA,NA,NA,1,PV,9.4,0,50,50,1,0,0,0,,,,,
Crocidura_thalia,Crocidura_thalia,Eulipotyphla,Soricidae,Crocidura,thalia,,,,NA,NA,NA,1,PV,21.1,0,50,50,1,0,0,0,,,,,
Crocidura_theresae,Crocidura_theresae,Eulipotyphla,Soricidae,Crocidura,theresae,,,,NA,NA,NA,1,PV,17.6,0,50,50,1,0,0,0,,,,,
Crocidura_thomensis,Crocidura_thomensis,Eulipotyphla,Soricidae,Crocidura,thomensis,,,,NA,NA,NA,1,PV,10.7,0,50,50,1,0,0,0,,,,,
Crocidura_turba,Crocidura_turba,Eulipotyphla,Soricidae,Crocidura,turba,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_ultima,Crocidura_ultima,Eulipotyphla,Soricidae,Crocidura,ultima,,,,NA,NA,NA,1,PV,16,0,50,50,1,0,0,0,,,,,
Crocidura_usambarae,Crocidura_usambarae,Eulipotyphla,Soricidae,Crocidura,usambarae,,,,NA,NA,NA,1,PV,9.7,0,50,50,1,0,0,0,,,,,
Crocidura_viaria,Crocidura_viaria,Eulipotyphla,Soricidae,Crocidura,viaria,,,,NA,NA,NA,1,PV,17,0,50,50,1,0,0,0,,,,,
Crocidura_virgata,Crocidura_virgata,Eulipotyphla,Soricidae,Crocidura,virgata,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Crocidura_voi,Crocidura_voi,Eulipotyphla,Soricidae,Crocidura,voi,,,,NA,NA,NA,1,PV,13.4,0,50,50,1,0,0,0,,,,,
Crocidura_vorax,Crocidura_vorax,Eulipotyphla,Soricidae,Crocidura,vorax,,,,NA,NA,NA,1,PV,6.7,0,50,50,1,0,0,0,,,,,
Crocidura_vosmaeri,Crocidura_vosmaeri,Eulipotyphla,Soricidae,Crocidura,vosmaeri,,,,NA,NA,NA,1,PV,6.1,0,50,50,1,0,0,0,,,,,
Crocidura_watasei,Crocidura_watasei,Eulipotyphla,Soricidae,Crocidura,watasei,,,,NA,NA,NA,1,PV,5.5,0,50,50,1,0,0,0,,,,,
Crocidura_whitakeri,Crocidura_whitakeri,Eulipotyphla,Soricidae,Crocidura,whitakeri,,,,NA,NA,NA,1,PV,5.5,0,50,50,1,0,0,0,,,,,
Crocidura_wimmeri,Crocidura_wimmeri,Eulipotyphla,Soricidae,Crocidura,wimmeri,,,,NA,NA,NA,1,PV,23.5,0,50,50,1,0,0,0,,,,,
Crocidura_wuchihensis,Crocidura_wuchihensis,Eulipotyphla,Soricidae,Crocidura,wuchihensis,,,,NA,NA,NA,1,PV,4.8,0,50,50,1,0,0,0,,,,,
Crocidura_xantippe,Crocidura_xantippe,Eulipotyphla,Soricidae,Crocidura,xantippe,,,,NA,NA,NA,1,PV,15,0,50,50,1,0,0,0,,,,,
Crocidura_yankariensis,Crocidura_yankariensis,Eulipotyphla,Soricidae,Crocidura,yankariensis,,,,NA,NA,NA,1,PV,5,0,50,50,1,0,0,0,,,,,
Crocidura_zaitsevi,Crocidura_zaitsevi,Eulipotyphla,Soricidae,Crocidura,zaitsevi,,,,NA,NA,NA,1,PV,10.5,0,50,50,1,0,0,0,,,,,
Crocidura_zaphiri,Crocidura_zaphiri,Eulipotyphla,Soricidae,Crocidura,zaphiri,,,,NA,NA,NA,1,PV,20,0,50,50,1,0,0,0,,,,,
Crocidura_zarudnyi,Crocidura_zarudnyi,Eulipotyphla,Soricidae,Crocidura,zarudnyi,,,,NA,NA,NA,1,PV,6.7,0,50,50,1,0,0,0,,,,,
Crocidura_zimmeri,Crocidura_zimmeri,Eulipotyphla,Soricidae,Crocidura,zimmeri,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Crocidura_zimmermanni,Crocidura_zimmermanni,Eulipotyphla,Soricidae,Crocidura,zimmermanni,,,,NA,NA,NA,1,PV,7.5,0,50,50,1,0,0,0,,,,,
Crocidura_foetida,Crocidura_foetida,Eulipotyphla,Soricidae,Crocidura,foetida,,,,NA,NA,NA,1,PV,9.3,0,50,50,1,0,0,0,,,,,
Crocidura_hirta,Crocidura_hirta,Eulipotyphla,Soricidae,Crocidura,hirta,,,,NA,NA,NA,1,PV,15.8,0,50,50,1,0,0,0,,,,,
Cryptotis_alticola,Cryptotis_alticola,Eulipotyphla,Soricidae,Cryptotis,alticola,,,,NA,NA,NA,1,PV,8.4,0,0,100,1,0,0,0,,,,,
Cryptotis_endersi,Cryptotis_endersi,Eulipotyphla,Soricidae,Cryptotis,endersi,,,,NA,NA,NA,1,PV,8,0,50,50,1,0,0,0,,,,,
Cryptotis_equatoris,Cryptotis_equatoris,Eulipotyphla,Soricidae,Cryptotis,equatoris,,,,NA,NA,NA,1,PV,7.8,0,50,50,1,0,0,0,,,,,
Cryptotis_goldmani,Cryptotis_goldmani,Eulipotyphla,Soricidae,Cryptotis,goldmani,,,,NA,NA,NA,1,PV,8,0,50,50,1,0,0,0,,,,,
Cryptotis_medellinia,Cryptotis_medellinia,Eulipotyphla,Soricidae,Cryptotis,medellinia,,,,NA,NA,NA,1,PV,16.2,0,50,50,1,0,0,0,,,,,
Cryptotis_mera,Cryptotis_mera,Eulipotyphla,Soricidae,Cryptotis,mera,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Cryptotis_montivaga,Cryptotis_montivaga,Eulipotyphla,Soricidae,Cryptotis,montivaga,,,,NA,NA,NA,1,PV,11.3,0,0,100,1,0,0,0,,,,,
Cryptotis_nelsoni,Cryptotis_nelsoni,Eulipotyphla,Soricidae,Cryptotis,nelsoni,,,,NA,NA,NA,1,PV,7.7,0,0,100,1,0,0,0,,,,,
Cryptotis_parva,Cryptotis_parva,Eulipotyphla,Soricidae,Cryptotis,parva,,,,NA,NA,NA,1,PV,5,10,0,90,1,0,0,0,,,,,
Cryptotis_peruviensis,Cryptotis_peruviensis,Eulipotyphla,Soricidae,Cryptotis,peruviensis,,,,NA,NA,NA,1,PV,9,0,50,50,1,0,0,0,,,,,
Cryptotis_squamipes,Cryptotis_squamipes,Eulipotyphla,Soricidae,Cryptotis,squamipes,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Cryptotis_tamensis,Cryptotis_tamensis,Eulipotyphla,Soricidae,Cryptotis,tamensis,,,,NA,NA,NA,1,PV,13.9,0,50,50,1,0,0,0,,,,,
Cryptotis_thomasi,Cryptotis_thomasi,Eulipotyphla,Soricidae,Cryptotis,thomasi,,,,NA,NA,NA,1,PV,10,0,0,100,1,0,0,0,,,,,
Cryptotis_tropicalis,Cryptotis_tropicalis,Eulipotyphla,Soricidae,Cryptotis,tropicalis,,,,NA,NA,NA,1,PV,4.5,0,0,100,1,0,0,0,,,,,
Cryptotis_meridensis,Cryptotis_meridensis,Eulipotyphla,Soricidae,Cryptotis,meridensis,,,,NA,NA,NA,1,PV,11.6,0,20,80,1,0,0,0,,,,,
Cryptotis_goodwini,Cryptotis_goodwini,Eulipotyphla,Soricidae,Cryptotis,goodwini,,,,NA,NA,NA,1,PV,14.5,0,50,50,1,0,0,0,,,,,
Cryptotis_gracilis,Cryptotis_gracilis,Eulipotyphla,Soricidae,Cryptotis,gracilis,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Cryptotis_griseoventris,Cryptotis_griseoventris,Eulipotyphla,Soricidae,Cryptotis,griseoventris,,,,NA,NA,NA,1,PV,9.5,0,50,50,1,0,0,0,,,,,
Cryptotis_magna,Cryptotis_magna,Eulipotyphla,Soricidae,Cryptotis,magna,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Cryptotis_mayensis,Cryptotis_mayensis,Eulipotyphla,Soricidae,Cryptotis,mayensis,,,,NA,NA,NA,1,PV,5,0,0,100,1,0,0,0,,,,,
Cryptotis_merriami,Cryptotis_merriami,Eulipotyphla,Soricidae,Cryptotis,merriami,,,,NA,NA,NA,1,PV,5.9,0,0,100,1,0,0,0,,,,,
Cryptotis_mexicana,Cryptotis_mexicana,Eulipotyphla,Soricidae,Cryptotis,mexicana,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Cryptotis_obscura,Cryptotis_obscura,Eulipotyphla,Soricidae,Cryptotis,obscura,,,,NA,NA,NA,1,PV,6.9,0,50,50,1,0,0,0,,,,,
Cryptotis_orophila,Cryptotis_orophila,Eulipotyphla,Soricidae,Cryptotis,orophila,,,,NA,NA,NA,1,PV,4.9,0,0,100,1,0,0,0,,,,,
Cryptotis_peregrina,Cryptotis_peregrina,Eulipotyphla,Soricidae,Cryptotis,peregrina,,,,NA,NA,NA,1,PV,6.6,0,0,100,1,0,0,0,,,,,
Cryptotis_phillipsii,Cryptotis_phillipsii,Eulipotyphla,Soricidae,Cryptotis,phillipsii,,,,NA,NA,NA,1,PV,8,0,0,100,1,0,0,0,,,,,
Cryptotis_brachyonyx,Cryptotis_brachyonyx,Eulipotyphla,Soricidae,Cryptotis,brachyonyx,,,,NA,NA,NA,1,PV,9.6,0,20,80,1,0,0,0,,,,,
Cryptotis_colombiana,Cryptotis_colombiana,Eulipotyphla,Soricidae,Cryptotis,colombiana,,,,NA,NA,NA,1,PV,5.9,0,50,50,1,0,0,0,,,,,
Cryptotis_hondurensis,Cryptotis_hondurensis,Eulipotyphla,Soricidae,Cryptotis,hondurensis,,,,NA,NA,NA,1,PV,5,0,50,50,1,0,0,0,,,,,
Cryptotis_nigrescens,Cryptotis_nigrescens,Eulipotyphla,Soricidae,Cryptotis,nigrescens,,,,NA,NA,NA,1,PV,7,0,50,50,1,0,0,0,,,,,
Diplomesodon_pulchellum,Diplomesodon_pulchellum,Eulipotyphla,Soricidae,Diplomesodon,pulchellum,,,,NA,NA,NA,1,PV,11,0,50,50,1,0,0,0,,,,,
Episoriculus_fumidus,Episoriculus_fumidus,Eulipotyphla,Soricidae,Episoriculus,fumidus,,,,NA,NA,NA,1,PV,6.7,0,30,70,1,0,0,0,,,,,
Episoriculus_caudatus,Episoriculus_caudatus,Eulipotyphla,Soricidae,Episoriculus,caudatus,,,,NA,NA,NA,1,PV,9.1,0,30,70,1,0,0,0,,,,,
Episoriculus_leucops,Episoriculus_leucops,Eulipotyphla,Soricidae,Episoriculus,leucops,,,,NA,NA,NA,1,PV,8.2,0,30,70,1,0,0,0,,,,,
Episoriculus_macrurus,Episoriculus_macrurus,Eulipotyphla,Soricidae,Episoriculus,macrurus,,,,NA,NA,NA,1,PV,13.6,0,30,70,1,0,0,0,,,,,
Feroculus_feroculus,Feroculus_feroculus,Eulipotyphla,Soricidae,Feroculus,feroculus,,,,NA,NA,NA,1,PV,36,0,30,70,1,0,0,0,,,,,
Megasorex_gigas,Megasorex_gigas,Eulipotyphla,Soricidae,Megasorex,gigas,,,,NA,NA,NA,1,PV,20,1,20,79,1,0,0,0,,,,,
Myosorex_babaulti,Myosorex_babaulti,Eulipotyphla,Soricidae,Myosorex,babaulti,,,,NA,NA,NA,1,PV,17,0,10,90,1,0,0,0,,,,,
Myosorex_eisentrauti,Myosorex_eisentrauti,Eulipotyphla,Soricidae,Myosorex,eisentrauti,,,,NA,NA,NA,1,PV,13.8,0,10,90,1,0,0,0,,,,,
Myosorex_geata,Myosorex_geata,Eulipotyphla,Soricidae,Myosorex,geata,,,,NA,NA,NA,1,PV,9.4,0,10,90,1,0,0,0,,,,,
Myosorex_longicaudatus,Myosorex_longicaudatus,Eulipotyphla,Soricidae,Myosorex,longicaudatus,,,,NA,NA,NA,1,PV,13,0,10,90,1,0,0,0,,,,,
Myosorex_okuensis,Myosorex_okuensis,Eulipotyphla,Soricidae,Myosorex,okuensis,,,,NA,NA,NA,1,PV,11.8,0,10,90,1,0,0,0,,,,,
Myosorex_rumpii,Myosorex_rumpii,Eulipotyphla,Soricidae,Myosorex,rumpii,,,,NA,NA,NA,1,PV,15,0,10,90,1,0,0,0,,,,,
Myosorex_schalleri,Myosorex_schalleri,Eulipotyphla,Soricidae,Myosorex,schalleri,,,,NA,NA,NA,1,PV,7.5,0,10,90,1,0,0,0,,,,,
Myosorex_sclateri,Myosorex_sclateri,Eulipotyphla,Soricidae,Myosorex,sclateri,,,,NA,NA,NA,1,PV,20.9,0,10,90,1,0,0,0,,,,,
Myosorex_tenuis,Myosorex_tenuis,Eulipotyphla,Soricidae,Myosorex,tenuis,,,,NA,NA,NA,1,PV,9.4,0,10,90,1,0,0,0,,,,,
Myosorex_blarina,Myosorex_blarina,Eulipotyphla,Soricidae,Myosorex,blarina,,,,NA,NA,NA,1,PV,14.2,0,10,90,1,0,0,0,,,,,
Myosorex_cafer,Myosorex_cafer,Eulipotyphla,Soricidae,Myosorex,cafer,,,,NA,NA,NA,1,PV,13.4,0,10,90,1,0,0,0,,,,,
Myosorex_kihaulei,Myosorex_kihaulei,Eulipotyphla,Soricidae,Myosorex,kihaulei,,,,NA,NA,NA,1,PV,9.5,0,10,90,1,0,0,0,,,,,
Myosorex_varius,Myosorex_varius,Eulipotyphla,Soricidae,Myosorex,varius,,,,NA,NA,NA,1,PV,13.2,0,10,90,1,0,0,0,,,,,
Myosorex_bururiensis,Myosorex_bururiensis,Eulipotyphla,Soricidae,Myosorex,bururiensis,,,,NA,NA,NA,1,PV,12.7,0,10,90,1,0,0,0,,,,,
Myosorex_gnoskei,Myosorex_gnoskei,Eulipotyphla,Soricidae,Myosorex,gnoskei,,,,NA,NA,NA,1,PV,8,0,10,90,1,0,0,0,,,,,
Myosorex_jejei,Myosorex_jejei,Eulipotyphla,Soricidae,Myosorex,jejei,,,,NA,NA,NA,1,PV,12.5,0,10,90,1,0,0,0,,,,,
Myosorex_zinki,Myosorex_zinki,Eulipotyphla,Soricidae,Myosorex,zinki,,,,NA,NA,NA,1,PV,16.1,0,10,90,1,0,0,0,,,,,
Nectogale_elegans,Nectogale_elegans,Eulipotyphla,Soricidae,Nectogale,elegans,,,,NA,NA,NA,1,PV,32.5,0,80,20,1,0,0,0,,,,,
Neomys_anomalus,Neomys_anomalus,Eulipotyphla,Soricidae,Neomys,anomalus,,,,NA,NA,NA,1,PV,16,0,60,40,1,0,1,0,,,,,
Neomys_fodiens,Neomys_fodiens,Eulipotyphla,Soricidae,Neomys,fodiens,,,,NA,NA,NA,1,PV,14.3,0,60,40,1,0,1,0,,,,,
Neomys_teres,Neomys_teres,Eulipotyphla,Soricidae,Neomys,teres,,,,NA,NA,NA,1,PV,12.9,0,60,40,1,0,1,0,,,,,
Notiosorex_crawfordi,Notiosorex_crawfordi,Eulipotyphla,Soricidae,Notiosorex,crawfordi,,,,NA,NA,NA,1,PV,4.4,0,0,100,1,0,0,0,,,,,
Notiosorex_cockrumi,Notiosorex_cockrumi,Eulipotyphla,Soricidae,Notiosorex,cockrumi,,,,NA,NA,NA,1,PV,4,0,7,93,1,0,0,0,,,,,
Notiosorex_evotis,Notiosorex_evotis,Eulipotyphla,Soricidae,Notiosorex,evotis,,,,NA,NA,NA,1,PV,5.4,0,7,93,1,0,0,0,,,,,
Notiosorex_villai,Notiosorex_villai,Eulipotyphla,Soricidae,Notiosorex,villai,,,,NA,NA,NA,1,PV,5.3,0,8,92,1,0,0,0,,,,,
Paracrocidura_graueri,Paracrocidura_graueri,Eulipotyphla,Soricidae,Paracrocidura,graueri,,,,NA,NA,NA,1,PV,12.5,0,50,50,1,0,0,0,,,,,
Paracrocidura_maxima,Paracrocidura_maxima,Eulipotyphla,Soricidae,Paracrocidura,maxima,,,,NA,NA,NA,1,PV,16,0,50,50,1,0,0,0,,,,,
Paracrocidura_schoutedeni,Paracrocidura_schoutedeni,Eulipotyphla,Soricidae,Paracrocidura,schoutedeni,,,,NA,NA,NA,1,PV,13,0,50,50,1,0,0,0,,,,,
Ruwenzorisorex_suncoides,Ruwenzorisorex_suncoides,Eulipotyphla,Soricidae,Ruwenzorisorex,suncoides,,,,NA,NA,NA,1,PV,18.2,0,0,100,1,0,1,0,,,,,
Scutisorex_somereni,Scutisorex_somereni,Eulipotyphla,Soricidae,Scutisorex,somereni,,,,NA,NA,NA,1,PV,91.5,0,100,0,1,0,0,0,,,,,
Solisorex_pearsoni,Solisorex_pearsoni,Eulipotyphla,Soricidae,Solisorex,pearsoni,,,,NA,NA,NA,1,PV,66.6,0,42,58,1,0,0,0,,,,,
Sorex_alaskanus,Sorex_alaskanus,Eulipotyphla,Soricidae,Sorex,alaskanus,,,,NA,NA,NA,1,PV,14,0,30,70,1,0,1,0,,,,,
Sorex_alpinus,Sorex_alpinus,Eulipotyphla,Soricidae,Sorex,alpinus,,,,NA,NA,NA,1,PV,7.8,0,30,70,1,0,0,0,,,,,
Sorex_antinorii,Sorex_antinorii,Eulipotyphla,Soricidae,Sorex,antinorii,,,,NA,NA,NA,1,PV,11.5,0,30,70,1,0,0,0,,,,,
Sorex_araneus,Sorex_araneus,Eulipotyphla,Soricidae,Sorex,araneus,,,,NA,NA,NA,1,PV,10,0,30,70,1,0,0,0,,,,,
Sorex_arcticus,Sorex_arcticus,Eulipotyphla,Soricidae,Sorex,arcticus,,,,NA,NA,NA,1,PV,8.2,0,30,70,1,0,0,0,,,,,
Sorex_arizonae,Sorex_arizonae,Eulipotyphla,Soricidae,Sorex,arizonae,,,,NA,NA,NA,1,PV,2.4,0,30,70,1,0,0,0,,,,,
Sorex_arunchi,Sorex_arunchi,Eulipotyphla,Soricidae,Sorex,arunchi,,,,NA,NA,NA,1,PV,6.3,0,0,100,1,0,0,0,,,,,
Sorex_asper,Sorex_asper,Eulipotyphla,Soricidae,Sorex,asper,,,,NA,NA,NA,1,PV,7.9,0,30,70,1,0,0,0,,,,,
Sorex_bairdi,Sorex_bairdi,Eulipotyphla,Soricidae,Sorex,bairdi,,,,NA,NA,NA,1,PV,8.3,0,30,70,1,0,0,0,,,,,
Sorex_buchariensis,Sorex_buchariensis,Eulipotyphla,Soricidae,Sorex,buchariensis,,,,NA,NA,NA,1,PV,11.9,0,30,70,1,0,0,0,,,,,
Sorex_caecutiens,Sorex_caecutiens,Eulipotyphla,Soricidae,Sorex,caecutiens,,,,NA,NA,NA,1,PV,5.4,0,30,70,1,0,0,0,,,,,
Sorex_camtschatica,Sorex_camtschatica,Eulipotyphla,Soricidae,Sorex,camtschatica,,,,NA,NA,NA,1,PV,4.6,0,30,70,1,0,0,0,,,,,
Sorex_cansulus,Sorex_cansulus,Eulipotyphla,Soricidae,Sorex,cansulus,,,,NA,NA,NA,1,PV,5.2,0,30,70,1,0,0,0,,,,,
Sorex_coronatus,Sorex_coronatus,Eulipotyphla,Soricidae,Sorex,coronatus,,,,NA,NA,NA,1,PV,9.6,0,30,70,1,0,0,0,,,,,
Sorex_cylindricauda,Sorex_cylindricauda,Eulipotyphla,Soricidae,Sorex,cylindricauda,,,,NA,NA,NA,1,PV,6.1,0,30,70,1,0,0,0,,,,,
Sorex_daphaenodon,Sorex_daphaenodon,Eulipotyphla,Soricidae,Sorex,daphaenodon,,,,NA,NA,NA,1,PV,6.8,0,30,70,1,0,0,0,,,,,
Sorex_emarginatus,Sorex_emarginatus,Eulipotyphla,Soricidae,Sorex,emarginatus,,,,NA,NA,NA,1,PV,7,0,30,70,1,0,0,0,,,,,
Sorex_fumeus,Sorex_fumeus,Eulipotyphla,Soricidae,Sorex,fumeus,,,,NA,NA,NA,1,PV,7.7,0,30,70,1,0,0,0,,,,,
Sorex_granarius,Sorex_granarius,Eulipotyphla,Soricidae,Sorex,granarius,,,,NA,NA,NA,1,PV,6.3,0,30,70,1,0,0,0,,,,,
Sorex_hosonoi,Sorex_hosonoi,Eulipotyphla,Soricidae,Sorex,hosonoi,,,,NA,NA,NA,1,PV,3.3,0,30,70,1,0,0,0,,,,,
Sorex_isodon,Sorex_isodon,Eulipotyphla,Soricidae,Sorex,isodon,,,,NA,NA,NA,1,PV,9.4,0,30,70,1,0,0,0,,,,,
Sorex_ixtlanensis,Sorex_ixtlanensis,Eulipotyphla,Soricidae,Sorex,ixtlanensis,,,,NA,NA,NA,1,PV,8,0,30,70,1,0,0,0,,,,,
Sorex_jacksoni,Sorex_jacksoni,Eulipotyphla,Soricidae,Sorex,jacksoni,,,,NA,NA,NA,1,PV,3.5,0,30,70,1,0,0,0,,,,,
Sorex_kozlovi,Sorex_kozlovi,Eulipotyphla,Soricidae,Sorex,kozlovi,,,,NA,NA,NA,1,PV,7.8,0,30,70,1,0,0,0,,,,,
Sorex_leucogaster,Sorex_leucogaster,Eulipotyphla,Soricidae,Sorex,leucogaster,,,,NA,NA,NA,1,PV,4.1,0,30,70,1,0,0,0,,,,,
Sorex_longirostris,Sorex_longirostris,Eulipotyphla,Soricidae,Sorex,longirostris,,,,NA,NA,NA,1,PV,3.6,0,30,70,1,0,0,0,,,,,
Sorex_lyelli,Sorex_lyelli,Eulipotyphla,Soricidae,Sorex,lyelli,,,,NA,NA,NA,1,PV,5,0,30,70,1,0,0,0,,,,,
Sorex_maritimensis,Sorex_maritimensis,Eulipotyphla,Soricidae,Sorex,maritimensis,,,,NA,NA,NA,1,PV,7.3,0,30,70,1,0,0,0,,,,,
Sorex_mediopua,Sorex_mediopua,Eulipotyphla,Soricidae,Sorex,mediopua,,,,NA,NA,NA,1,PV,8,0,30,70,1,0,0,0,,,,,
Sorex_merriami,Sorex_merriami,Eulipotyphla,Soricidae,Sorex,merriami,,,,NA,NA,NA,1,PV,5.9,0,30,70,1,0,0,0,,,,,
Sorex_milleri,Sorex_milleri,Eulipotyphla,Soricidae,Sorex,milleri,,,,NA,NA,NA,1,PV,7,0,30,70,1,0,0,0,,,,,
Sorex_minutissimus,Sorex_minutissimus,Eulipotyphla,Soricidae,Sorex,minutissimus,,,,NA,NA,NA,1,PV,2.5,0,30,70,1,0,0,0,,,,,
